x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
-3.0984,13.039,-0.083925,0.034232,3.0544,13.1924,-0.084267,0.028526,0.1066,2.9224,12.8856,-0.084553,0.028527,0.1066,2.7936,13.039,-0.084838,0.028526,0.1066
-2.9681,13.039,-0.083354,0.057053,-3.0984,13.039,-0.083925,0.034232,0.1066,3.0544,13.1924,-0.084267,0.028526,0.1066,2.9224,12.8856,-0.084553,0.028527,0.1066
-2.8407,12.7322,-0.082613,0.074169,-2.9681,13.039,-0.083354,0.057053,0.1066,-3.0984,13.039,-0.083925,0.034232,0.1066,3.0544,13.1924,-0.084267,0.028526,0.1066
-2.7134,12.7322,-0.081643,0.09699,-2.8407,12.7322,-0.082613,0.074169,0.1066,-2.9681,13.039,-0.083354,0.057053,0.1066,-3.0984,13.039,-0.083925,0.034232,0.1066
-2.5892,12.4254,-0.080388,0.12552,-2.7134,12.7322,-0.081643,0.09699,0.1066,-2.8407,12.7322,-0.082613,0.074169,0.1066,-2.9681,13.039,-0.083354,0.057053,0.1066
-2.4664,12.272,-0.07879,0.15975,-2.5892,12.4254,-0.080388,0.12552,0.1066,-2.7134,12.7322,-0.081643,0.09699,0.1066,-2.8407,12.7322,-0.082613,0.074169,0.1066
-2.3483,11.8118,-0.076907,0.18827,-2.4664,12.272,-0.07879,0.15975,0.1066,-2.5892,12.4254,-0.080388,0.12552,0.1066,-2.7134,12.7322,-0.081643,0.09699,0.1066
-2.2317,11.6584,-0.074682,0.22251,-2.3483,11.8118,-0.076907,0.18827,0.1066,-2.4664,12.272,-0.07879,0.15975,0.1066,-2.5892,12.4254,-0.080388,0.12552,0.1066
-2.1198,11.1982,-0.072115,0.25674,-2.2317,11.6584,-0.074682,0.22251,0.1066,-2.3483,11.8118,-0.076907,0.18827,0.1066,-2.4664,12.272,-0.07879,0.15975,0.1066
-2.0093,11.0448,-0.069262,0.28527,-2.1198,11.1982,-0.072115,0.25674,0.1066,-2.2317,11.6584,-0.074682,0.22251,0.1066,-2.3483,11.8118,-0.076907,0.18827,0.1066
-1.905,10.4312,-0.066067,0.3195,-2.0093,11.0448,-0.069262,0.28527,0.1066,-2.1198,11.1982,-0.072115,0.25674,0.1066,-2.2317,11.6584,-0.074682,0.22251,0.1066
-1.8022,10.2778,-0.06253,0.35373,-1.905,10.4312,-0.066067,0.3195,0.1066,-2.0093,11.0448,-0.069262,0.28527,0.1066,-2.1198,11.1982,-0.072115,0.25674,0.1066
-1.7025,9.971,-0.058765,0.37655,-1.8022,10.2778,-0.06253,0.35373,0.1066,-1.905,10.4312,-0.066067,0.3195,0.1066,-2.0093,11.0448,-0.069262,0.28527,0.1066
-1.6074,9.5108,-0.054714,0.40508,-1.7025,9.971,-0.058765,0.37655,0.1066,-1.8022,10.2778,-0.06253,0.35373,0.1066,-1.905,10.4312,-0.066067,0.3195,0.1066
-1.5154,9.204,-0.050435,0.4279,-1.6074,9.5108,-0.054714,0.40508,0.1066,-1.7025,9.971,-0.058765,0.37655,0.1066,-1.8022,10.2778,-0.06253,0.35373,0.1066
-1.4264,8.8972,-0.04627,0.41649,-1.5154,9.204,-0.050435,0.4279,-0.18745,-1.6074,9.5108,-0.054714,0.40508,0.1066,-1.7025,9.971,-0.058765,0.37655,0.1066
-1.3405,8.5904,-0.04239,0.38796,-1.4264,8.8972,-0.04627,0.41649,-0.18745,-1.5154,9.204,-0.050435,0.4279,-0.18745,-1.6074,9.5108,-0.054714,0.40508,0.1066
-1.2592,8.1302,-0.03891,0.34802,-1.3405,8.5904,-0.04239,0.38796,-0.18745,-1.4264,8.8972,-0.04627,0.41649,-0.18745,-1.5154,9.204,-0.050435,0.4279,-0.18745
-1.1794,7.9768,-0.035829,0.30809,-1.2592,8.1302,-0.03891,0.34802,-0.18745,-1.3405,8.5904,-0.04239,0.38796,-0.18745,-1.4264,8.8972,-0.04627,0.41649,-0.18745
-1.1042,7.5166,-0.033091,0.27385,-1.1794,7.9768,-0.035829,0.30809,-0.18745,-1.2592,8.1302,-0.03891,0.34802,-0.18745,-1.3405,8.5904,-0.04239,0.38796,-0.18745
-1.0337,7.0564,-0.030809,0.22821,-1.1042,7.5166,-0.033091,0.27385,-0.18745,-1.1794,7.9768,-0.035829,0.30809,-0.18745,-1.2592,8.1302,-0.03891,0.34802,-0.18745
-0.96465,6.903,-0.028983,0.18257,-1.0337,7.0564,-0.030809,0.22821,-0.18745,-1.1042,7.5166,-0.033091,0.27385,-0.18745,-1.1794,7.9768,-0.035829,0.30809,-0.18745
-0.90022,6.4428,-0.027557,0.14263,-0.96465,6.903,-0.028983,0.18257,-0.18745,-1.0337,7.0564,-0.030809,0.22821,-0.18745,-1.1042,7.5166,-0.033091,0.27385,-0.18745
-0.8404,5.9826,-0.02653,0.1027,-0.90022,6.4428,-0.027557,0.14263,-0.18745,-0.96465,6.903,-0.028983,0.18257,-0.18745,-1.0337,7.0564,-0.030809,0.22821,-0.18745
-0.7821,5.8292,-0.025959,0.057053,-0.8404,5.9826,-0.02653,0.1027,-0.18745,-0.90022,6.4428,-0.027557,0.14263,-0.18745,-0.96465,6.903,-0.028983,0.18257,-0.18745
-0.72841,5.369,-0.025845,0.011411,-0.7821,5.8292,-0.025959,0.057053,-0.18745,-0.8404,5.9826,-0.02653,0.1027,-0.18745,-0.90022,6.4428,-0.027557,0.14263,-0.18745
-0.67626,5.2156,-0.026187,-0.034232,-0.72841,5.369,-0.025845,0.011411,-0.18745,-0.7821,5.8292,-0.025959,0.057053,-0.18745,-0.8404,5.9826,-0.02653,0.1027,-0.18745
-0.6287,4.7554,-0.026872,-0.068464,-0.67626,5.2156,-0.026187,-0.034232,-0.18745,-0.72841,5.369,-0.025845,0.011411,-0.18745,-0.7821,5.8292,-0.025959,0.057053,-0.18745
-0.58268,4.602,-0.027842,-0.09699,-0.6287,4.7554,-0.026872,-0.068464,-0.18745,-0.67626,5.2156,-0.026187,-0.034232,-0.18745,-0.72841,5.369,-0.025845,0.011411,-0.18745
-0.53973,4.2952,-0.029097,-0.12552,-0.58268,4.602,-0.027842,-0.09699,-0.18745,-0.6287,4.7554,-0.026872,-0.068464,-0.18745,-0.67626,5.2156,-0.026187,-0.034232,-0.18745
-0.49985,3.9884,-0.030637,-0.15404,-0.53973,4.2952,-0.029097,-0.12552,-0.18745,-0.58268,4.602,-0.027842,-0.09699,-0.18745,-0.6287,4.7554,-0.026872,-0.068464,-0.18745
-0.4615,3.835,-0.032463,-0.18257,-0.49985,3.9884,-0.030637,-0.15404,-0.18745,-0.53973,4.2952,-0.029097,-0.12552,-0.18745,-0.58268,4.602,-0.027842,-0.09699,-0.18745
-0.42622,3.5282,-0.034574,-0.2111,-0.4615,3.835,-0.032463,-0.18257,-0.18745,-0.49985,3.9884,-0.030637,-0.15404,-0.18745,-0.53973,4.2952,-0.029097,-0.12552,-0.18745
-0.39247,3.3748,-0.036913,-0.23392,-0.42622,3.5282,-0.034574,-0.2111,-0.18745,-0.4615,3.835,-0.032463,-0.18257,-0.18745,-0.49985,3.9884,-0.030637,-0.15404,-0.18745
-0.36179,3.068,-0.039538,-0.26244,-0.39247,3.3748,-0.036913,-0.23392,-0.18745,-0.42622,3.5282,-0.034574,-0.2111,-0.18745,-0.4615,3.835,-0.032463,-0.18257,-0.18745
-0.33264,2.9146,-0.042447,-0.29097,-0.36179,3.068,-0.039538,-0.26244,-0.18745,-0.39247,3.3748,-0.036913,-0.23392,-0.18745,-0.42622,3.5282,-0.034574,-0.2111,-0.18745
-0.30503,2.7612,-0.045642,-0.3195,-0.33264,2.9146,-0.042447,-0.29097,-0.18745,-0.36179,3.068,-0.039538,-0.26244,-0.18745,-0.39247,3.3748,-0.036913,-0.23392,-0.18745
-0.27895,2.6078,-0.049066,-0.34232,-0.30503,2.7612,-0.045642,-0.3195,-0.18745,-0.33264,2.9146,-0.042447,-0.29097,-0.18745,-0.36179,3.068,-0.039538,-0.26244,-0.18745
-0.25441,2.4544,-0.052717,-0.36514,-0.27895,2.6078,-0.049066,-0.34232,-0.18745,-0.30503,2.7612,-0.045642,-0.3195,-0.18745,-0.33264,2.9146,-0.042447,-0.29097,-0.18745
-0.23293,2.1476,-0.056654,-0.39367,-0.25441,2.4544,-0.052717,-0.36514,-0.18745,-0.27895,2.6078,-0.049066,-0.34232,-0.18745,-0.30503,2.7612,-0.045642,-0.3195,-0.18745
-0.21146,2.1476,-0.060818,-0.41649,-0.23293,2.1476,-0.056654,-0.39367,-0.18745,-0.25441,2.4544,-0.052717,-0.36514,-0.18745,-0.27895,2.6078,-0.049066,-0.34232,-0.18745
-0.19151,1.9942,-0.065212,-0.43931,-0.21146,2.1476,-0.060818,-0.41649,-0.18745,-0.23293,2.1476,-0.056654,-0.39367,-0.18745,-0.25441,2.4544,-0.052717,-0.36514,-0.18745
-0.17311,1.8408,-0.069776,-0.45642,-0.19151,1.9942,-0.065212,-0.43931,-0.18745,-0.21146,2.1476,-0.060818,-0.41649,-0.18745,-0.23293,2.1476,-0.056654,-0.39367,-0.18745
-0.15623,1.6874,-0.074625,-0.48495,-0.17311,1.8408,-0.069776,-0.45642,-0.18745,-0.19151,1.9942,-0.065212,-0.43931,-0.18745,-0.21146,2.1476,-0.060818,-0.41649,-0.18745
-0.14089,1.534,-0.079703,-0.50777,-0.15623,1.6874,-0.074625,-0.48495,-0.18745,-0.17311,1.8408,-0.069776,-0.45642,-0.18745,-0.19151,1.9942,-0.065212,-0.43931,-0.18745
-0.12709,1.3806,-0.085009,-0.53059,-0.14089,1.534,-0.079703,-0.50777,-0.18745,-0.15623,1.6874,-0.074625,-0.48495,-0.18745,-0.17311,1.8408,-0.069776,-0.45642,-0.18745
-0.11328,1.3806,-0.090543,-0.55341,-0.12709,1.3806,-0.085009,-0.53059,-0.18745,-0.14089,1.534,-0.079703,-0.50777,-0.18745,-0.15623,1.6874,-0.074625,-0.48495,-0.18745
-0.10101,1.2272,-0.096305,-0.57624,-0.11328,1.3806,-0.090543,-0.55341,-0.18745,-0.12709,1.3806,-0.085009,-0.53059,-0.18745,-0.14089,1.534,-0.079703,-0.50777,-0.18745
-0.09027,1.0738,-0.1023,-0.59906,-0.10101,1.2272,-0.096305,-0.57624,-0.18745,-0.11328,1.3806,-0.090543,-0.55341,-0.18745,-0.12709,1.3806,-0.085009,-0.53059,-0.18745
-0.079532,1.0738,-0.10846,-0.61617,-0.09027,1.0738,-0.1023,-0.59906,-0.18745,-0.10101,1.2272,-0.096305,-0.57624,-0.18745,-0.11328,1.3806,-0.090543,-0.55341,-0.18745
-0.070328,0.9204,-0.1149,-0.6447,-0.079532,1.0738,-0.10846,-0.61617,-0.18745,-0.09027,1.0738,-0.1023,-0.59906,-0.18745,-0.10101,1.2272,-0.096305,-0.57624,-0.18745
-0.062658,0.767,-0.12152,-0.66181,-0.070328,0.9204,-0.1149,-0.6447,-0.18745,-0.079532,1.0738,-0.10846,-0.61617,-0.18745,-0.09027,1.0738,-0.1023,-0.59906,-0.18745
-0.054988,0.767,-0.12843,-0.69034,-0.062658,0.767,-0.12152,-0.66181,-0.18745,-0.070328,0.9204,-0.1149,-0.6447,-0.18745,-0.079532,1.0738,-0.10846,-0.61617,-0.18745
-0.048852,0.6136,-0.13533,-0.69034,-0.054988,0.767,-0.12843,-0.69034,-0.043027,-0.062658,0.767,-0.12152,-0.66181,-0.18745,-0.070328,0.9204,-0.1149,-0.6447,-0.18745
-0.042716,0.6136,-0.14223,-0.69034,-0.048852,0.6136,-0.13533,-0.69034,-0.043027,-0.054988,0.767,-0.12843,-0.69034,-0.043027,-0.062658,0.767,-0.12152,-0.66181,-0.18745
-0.035046,0.767,-0.14902,-0.67893,-0.042716,0.6136,-0.14223,-0.69034,-0.043027,-0.048852,0.6136,-0.13533,-0.69034,-0.043027,-0.054988,0.767,-0.12843,-0.69034,-0.043027
-0.02891,0.6136,-0.15575,-0.67323,-0.035046,0.767,-0.14902,-0.67893,-0.043027,-0.042716,0.6136,-0.14223,-0.69034,-0.043027,-0.048852,0.6136,-0.13533,-0.69034,-0.043027
-0.02124,0.767,-0.16249,-0.67323,-0.02891,0.6136,-0.15575,-0.67323,-0.043027,-0.035046,0.767,-0.14902,-0.67893,-0.043027,-0.042716,0.6136,-0.14223,-0.69034,-0.043027
-0.01357,0.767,-0.16905,-0.65611,-0.02124,0.767,-0.16249,-0.67323,-0.043027,-0.02891,0.6136,-0.15575,-0.67323,-0.043027,-0.035046,0.767,-0.14902,-0.67893,-0.043027
-0.0074339,0.6136,-0.17561,-0.65611,-0.01357,0.767,-0.16905,-0.65611,-0.043027,-0.02124,0.767,-0.16249,-0.67323,-0.043027,-0.02891,0.6136,-0.15575,-0.67323,-0.043027
0.00023608,0.767,-0.18211,-0.6504,-0.0074339,0.6136,-0.17561,-0.65611,-0.043027,-0.01357,0.767,-0.16905,-0.65611,-0.043027,-0.02124,0.767,-0.16249,-0.67323,-0.043027
0.0094401,0.9204,-0.1885,-0.63899,0.00023608,0.767,-0.18211,-0.6504,-0.043027,-0.0074339,0.6136,-0.17561,-0.65611,-0.043027,-0.01357,0.767,-0.16905,-0.65611,-0.043027
0.01711,0.767,-0.19484,-0.63329,0.0094401,0.9204,-0.1885,-0.63899,-0.043027,0.00023608,0.767,-0.18211,-0.6504,-0.043027,-0.0074339,0.6136,-0.17561,-0.65611,-0.043027
0.02478,0.767,-0.20111,-0.62758,0.01711,0.767,-0.19484,-0.63329,-0.043027,0.0094401,0.9204,-0.1885,-0.63899,-0.043027,0.00023608,0.767,-0.18211,-0.6504,-0.043027
0.033984,0.9204,-0.20727,-0.61617,0.02478,0.767,-0.20111,-0.62758,-0.043027,0.01711,0.767,-0.19484,-0.63329,-0.043027,0.0094401,0.9204,-0.1885,-0.63899,-0.043027
0.043188,0.9204,-0.21344,-0.61617,0.033984,0.9204,-0.20727,-0.61617,-0.043027,0.02478,0.767,-0.20111,-0.62758,-0.043027,0.01711,0.767,-0.19484,-0.63329,-0.043027
0.052392,0.9204,-0.21948,-0.60476,0.043188,0.9204,-0.21344,-0.61617,-0.043027,0.033984,0.9204,-0.20727,-0.61617,-0.043027,0.02478,0.767,-0.20111,-0.62758,-0.043027
0.061596,0.9204,-0.22547,-0.59906,0.052392,0.9204,-0.21948,-0.60476,-0.043027,0.043188,0.9204,-0.21344,-0.61617,-0.043027,0.033984,0.9204,-0.20727,-0.61617,-0.043027
0.072334,1.0738,-0.23135,-0.58765,0.061596,0.9204,-0.22547,-0.59906,-0.043027,0.052392,0.9204,-0.21948,-0.60476,-0.043027,0.043188,0.9204,-0.21344,-0.61617,-0.043027
0.083072,1.0738,-0.23717,-0.58194,0.072334,1.0738,-0.23135,-0.58765,-0.043027,0.061596,0.9204,-0.22547,-0.59906,-0.043027,0.052392,0.9204,-0.21948,-0.60476,-0.043027
0.09381,1.0738,-0.24293,-0.57624,0.083072,1.0738,-0.23717,-0.58194,-0.043027,0.072334,1.0738,-0.23135,-0.58765,-0.043027,0.061596,0.9204,-0.22547,-0.59906,-0.043027
0.10608,1.2272,-0.24864,-0.57053,0.09381,1.0738,-0.24293,-0.57624,-0.043027,0.083072,1.0738,-0.23717,-0.58194,-0.043027,0.072334,1.0738,-0.23135,-0.58765,-0.043027
0.11835,1.2272,-0.25423,-0.55912,0.10608,1.2272,-0.24864,-0.57053,-0.043027,0.09381,1.0738,-0.24293,-0.57624,-0.043027,0.083072,1.0738,-0.23717,-0.58194,-0.043027
0.13063,1.2272,-0.25976,-0.55341,0.11835,1.2272,-0.25423,-0.55912,-0.043027,0.10608,1.2272,-0.24864,-0.57053,-0.043027,0.09381,1.0738,-0.24293,-0.57624,-0.043027
0.14443,1.3806,-0.26524,-0.54771,0.13063,1.2272,-0.25976,-0.55341,-0.043027,0.11835,1.2272,-0.25423,-0.55912,-0.043027,0.10608,1.2272,-0.24864,-0.57053,-0.043027
0.15824,1.3806,-0.2706,-0.5363,0.14443,1.3806,-0.26524,-0.54771,-0.043027,0.13063,1.2272,-0.25976,-0.55341,-0.043027,0.11835,1.2272,-0.25423,-0.55912,-0.043027
0.17358,1.534,-0.27591,-0.53059,0.15824,1.3806,-0.2706,-0.5363,-0.043027,0.14443,1.3806,-0.26524,-0.54771,-0.043027,0.13063,1.2272,-0.25976,-0.55341,-0.043027
0.18892,1.534,-0.28116,-0.52489,0.17358,1.534,-0.27591,-0.53059,-0.043027,0.15824,1.3806,-0.2706,-0.5363,-0.043027,0.14443,1.3806,-0.26524,-0.54771,-0.043027
0.20579,1.6874,-0.28629,-0.51348,0.18892,1.534,-0.28116,-0.52489,-0.043027,0.17358,1.534,-0.27591,-0.53059,-0.043027,0.15824,1.3806,-0.2706,-0.5363,-0.043027
0.2242,1.8408,-0.29137,-0.50777,0.20579,1.6874,-0.28629,-0.51348,-0.043027,0.18892,1.534,-0.28116,-0.52489,-0.043027,0.17358,1.534,-0.27591,-0.53059,-0.043027
0.24261,1.8408,-0.29633,-0.49636,0.2242,1.8408,-0.29137,-0.50777,-0.043027,0.20579,1.6874,-0.28629,-0.51348,-0.043027,0.18892,1.534,-0.28116,-0.52489,-0.043027
0.26255,1.9942,-0.30124,-0.49066,0.24261,1.8408,-0.29633,-0.49636,-0.043027,0.2242,1.8408,-0.29137,-0.50777,-0.043027,0.20579,1.6874,-0.28629,-0.51348,-0.043027
0.28249,1.9942,-0.30603,-0.47925,0.26255,1.9942,-0.30124,-0.49066,-0.043027,0.24261,1.8408,-0.29633,-0.49636,-0.043027,0.2242,1.8408,-0.29137,-0.50777,-0.043027
0.30397,2.1476,-0.31077,-0.47354,0.28249,1.9942,-0.30603,-0.47925,-0.043027,0.26255,1.9942,-0.30124,-0.49066,-0.043027,0.24261,1.8408,-0.29633,-0.49636,-0.043027
0.32698,2.301,-0.31545,-0.46783,0.30397,2.1476,-0.31077,-0.47354,-0.043027,0.28249,1.9942,-0.30603,-0.47925,-0.043027,0.26255,1.9942,-0.30124,-0.49066,-0.043027
0.35152,2.4544,-0.32001,-0.45642,0.32698,2.301,-0.31545,-0.46783,-0.043027,0.30397,2.1476,-0.31077,-0.47354,-0.043027,0.28249,1.9942,-0.30603,-0.47925,-0.043027
0.3776,2.6078,-0.32446,-0.44501,0.35152,2.4544,-0.32001,-0.45642,-0.043027,0.32698,2.301,-0.31545,-0.46783,-0.043027,0.30397,2.1476,-0.31077,-0.47354,-0.043027
0.40368,2.6078,-0.32885,-0.43931,0.3776,2.6078,-0.32446,-0.44501,-0.043027,0.35152,2.4544,-0.32001,-0.45642,-0.043027,0.32698,2.301,-0.31545,-0.46783,-0.043027
0.43282,2.9146,-0.3333,-0.44501,0.40368,2.6078,-0.32885,-0.43931,-0.18956,0.3776,2.6078,-0.32446,-0.44501,-0.043027,0.35152,2.4544,-0.32001,-0.45642,-0.043027
0.46197,2.9146,-0.33798,-0.46783,0.43282,2.9146,-0.3333,-0.44501,-0.18956,0.40368,2.6078,-0.32885,-0.43931,-0.18956,0.3776,2.6078,-0.32446,-0.44501,-0.043027
0.49112,2.9146,-0.34283,-0.48495,0.46197,2.9146,-0.33798,-0.46783,-0.18956,0.43282,2.9146,-0.3333,-0.44501,-0.18956,0.40368,2.6078,-0.32885,-0.43931,-0.18956
0.5218,3.068,-0.34785,-0.50207,0.49112,2.9146,-0.34283,-0.48495,-0.18956,0.46197,2.9146,-0.33798,-0.46783,-0.18956,0.43282,2.9146,-0.3333,-0.44501,-0.18956
0.55401,3.2214,-0.3531,-0.52489,0.5218,3.068,-0.34785,-0.50207,-0.18956,0.49112,2.9146,-0.34283,-0.48495,-0.18956,0.46197,2.9146,-0.33798,-0.46783,-0.18956
0.58776,3.3748,-0.35818,-0.50777,0.55401,3.2214,-0.3531,-0.52489,0.2,0.5218,3.068,-0.34785,-0.50207,-0.18956,0.49112,2.9146,-0.34283,-0.48495,-0.18956
0.62457,3.6816,-0.36269,-0.45072,0.58776,3.3748,-0.35818,-0.50777,0.2,0.55401,3.2214,-0.3531,-0.52489,0.2,0.5218,3.068,-0.34785,-0.50207,-0.18956
0.66446,3.9884,-0.36668,-0.39937,0.62457,3.6816,-0.36269,-0.45072,0.2,0.58776,3.3748,-0.35818,-0.50777,0.2,0.55401,3.2214,-0.3531,-0.52489,0.2
0.70894,4.4486,-0.3701,-0.34232,0.66446,3.9884,-0.36668,-0.39937,0.2,0.62457,3.6816,-0.36269,-0.45072,0.2,0.58776,3.3748,-0.35818,-0.50777,0.2
0.75496,4.602,-0.37296,-0.28527,0.70894,4.4486,-0.3701,-0.34232,0.2,0.66446,3.9884,-0.36668,-0.39937,0.2,0.62457,3.6816,-0.36269,-0.45072,0.2
0.80559,5.0622,-0.37535,-0.23962,0.75496,4.602,-0.37296,-0.28527,0.2,0.70894,4.4486,-0.3701,-0.34232,0.2,0.66446,3.9884,-0.36668,-0.39937,0.2
0.86081,5.5224,-0.37718,-0.18257,0.80559,5.0622,-0.37535,-0.23962,0.2,0.75496,4.602,-0.37296,-0.28527,0.2,0.70894,4.4486,-0.3701,-0.34232,0.2
0.91757,5.6758,-0.3786,-0.14263,0.86081,5.5224,-0.37718,-0.18257,0.2,0.80559,5.0622,-0.37535,-0.23962,0.2,0.75496,4.602,-0.37296,-0.28527,0.2
0.97893,6.136,-0.37952,-0.091285,0.91757,5.6758,-0.3786,-0.14263,0.2,0.86081,5.5224,-0.37718,-0.18257,0.2,0.80559,5.0622,-0.37535,-0.23962,0.2
1.0434,6.4428,-0.37997,-0.045642,0.97893,6.136,-0.37952,-0.091285,0.2,0.91757,5.6758,-0.3786,-0.14263,0.2,0.86081,5.5224,-0.37718,-0.18257,0.2
1.1109,6.7496,-0.38003,-0.0057053,1.0434,6.4428,-0.37997,-0.045642,0.2,0.97893,6.136,-0.37952,-0.091285,0.2,0.91757,5.6758,-0.3786,-0.14263,0.2
1.1814,7.0564,-0.37969,0.034232,1.1109,6.7496,-0.38003,-0.0057053,0.2,1.0434,6.4428,-0.37997,-0.045642,0.2,0.97893,6.136,-0.37952,-0.091285,0.2
1.2566,7.5166,-0.37906,0.062758,1.1814,7.0564,-0.37969,0.034232,0.2,1.1109,6.7496,-0.38003,-0.0057053,0.2,1.0434,6.4428,-0.37997,-0.045642,0.2
1.3348,7.8234,-0.3782,0.085579,1.2566,7.5166,-0.37906,0.062758,0.2,1.1814,7.0564,-0.37969,0.034232,0.2,1.1109,6.7496,-0.38003,-0.0057053,0.2
1.4161,8.1302,-0.37718,0.1027,1.3348,7.8234,-0.3782,0.085579,0.2,1.2566,7.5166,-0.37906,0.062758,0.2,1.1814,7.0564,-0.37969,0.034232,0.2
1.499,8.2836,-0.37598,0.11981,1.4161,8.1302,-0.37718,0.1027,0.2,1.3348,7.8234,-0.3782,0.085579,0.2,1.2566,7.5166,-0.37906,0.062758,0.2
1.5864,8.7438,-0.37467,0.13122,1.499,8.2836,-0.37598,0.11981,0.2,1.4161,8.1302,-0.37718,0.1027,0.2,1.3348,7.8234,-0.3782,0.085579,0.2
1.6769,9.0506,-0.37318,0.14834,1.5864,8.7438,-0.37467,0.13122,0.2,1.499,8.2836,-0.37598,0.11981,0.2,1.4161,8.1302,-0.37718,0.1027,0.2
1.7705,9.3574,-0.37164,0.15404,1.6769,9.0506,-0.37318,0.14834,0.2,1.5864,8.7438,-0.37467,0.13122,0.2,1.499,8.2836,-0.37598,0.11981,0.2
1.8671,9.6642,-0.36999,0.16545,1.7705,9.3574,-0.37164,0.15404,0.2,1.6769,9.0506,-0.37318,0.14834,0.2,1.5864,8.7438,-0.37467,0.13122,0.2
1.9668,9.971,-0.36828,0.17116,1.8671,9.6642,-0.36999,0.16545,0.2,1.7705,9.3574,-0.37164,0.15404,0.2,1.6769,9.0506,-0.37318,0.14834,0.2
2.0696,10.2778,-0.36645,0.18257,1.9668,9.971,-0.36828,0.17116,0.2,1.8671,9.6642,-0.36999,0.16545,0.2,1.7705,9.3574,-0.37164,0.15404,0.2
2.1754,10.5846,-0.36463,0.18257,2.0696,10.2778,-0.36645,0.18257,0.2,1.9668,9.971,-0.36828,0.17116,0.2,1.8671,9.6642,-0.36999,0.16545,0.2
2.2828,10.738,-0.36269,0.19398,2.1754,10.5846,-0.36463,0.18257,0.2,2.0696,10.2778,-0.36645,0.18257,0.2,1.9668,9.971,-0.36828,0.17116,0.2
2.3917,10.8914,-0.36075,0.19398,2.2828,10.738,-0.36269,0.19398,0.2,2.1754,10.5846,-0.36463,0.18257,0.2,2.0696,10.2778,-0.36645,0.18257,0.2
2.5037,11.1982,-0.35869,0.20539,2.3917,10.8914,-0.36075,0.19398,0.2,2.2828,10.738,-0.36269,0.19398,0.2,2.1754,10.5846,-0.36463,0.18257,0.2
2.6172,11.3516,-0.35652,0.2168,2.5037,11.1982,-0.35869,0.20539,0.2,2.3917,10.8914,-0.36075,0.19398,0.2,2.2828,10.738,-0.36269,0.19398,0.2
2.7323,11.505,-0.35424,0.22821,2.6172,11.3516,-0.35652,0.2168,0.2,2.5037,11.1982,-0.35869,0.20539,0.2,2.3917,10.8914,-0.36075,0.19398,0.2
2.8473,11.505,-0.35185,0.23962,2.7323,11.505,-0.35424,0.22821,0.2,2.6172,11.3516,-0.35652,0.2168,0.2,2.5037,11.1982,-0.35869,0.20539,0.2
2.9624,11.505,-0.34928,0.25674,2.8473,11.505,-0.35185,0.23962,0.2,2.7323,11.505,-0.35424,0.22821,0.2,2.6172,11.3516,-0.35652,0.2168,0.2
3.079,11.6584,-0.34688,0.23962,2.9624,11.505,-0.34928,0.25674,-0.18956,2.8473,11.505,-0.35185,0.23962,0.2,2.7323,11.505,-0.35424,0.22821,0.2
-3.0861,11.8118,-0.34494,0.19398,3.079,11.6584,-0.34688,0.23962,-0.18956,2.9624,11.505,-0.34928,0.25674,-0.18956,2.8473,11.505,-0.35185,0.23962,0.2
-2.9664,11.9652,-0.34357,0.13693,-3.0861,11.8118,-0.34494,0.19398,-0.18956,3.079,11.6584,-0.34688,0.23962,-0.18956,2.9624,11.505,-0.34928,0.25674,-0.18956
-2.8453,12.1186,-0.34255,0.1027,-2.9664,11.9652,-0.34357,0.13693,-0.18956,-3.0861,11.8118,-0.34494,0.19398,-0.18956,3.079,11.6584,-0.34688,0.23962,-0.18956
-2.7241,12.1186,-0.34192,0.062758,-2.8453,12.1186,-0.34255,0.1027,-0.18956,-2.9664,11.9652,-0.34357,0.13693,-0.18956,-3.0861,11.8118,-0.34494,0.19398,-0.18956
-2.6044,11.9652,-0.34163,0.028526,-2.7241,12.1186,-0.34192,0.062758,-0.18956,-2.8453,12.1186,-0.34255,0.1027,-0.18956,-2.9664,11.9652,-0.34357,0.13693,-0.18956
-2.4848,11.9652,-0.34158,0.0057053,-2.6044,11.9652,-0.34163,0.028526,-0.18956,-2.7241,12.1186,-0.34192,0.062758,-0.18956,-2.8453,12.1186,-0.34255,0.1027,-0.18956
-2.3682,11.6584,-0.3418,-0.022821,-2.4848,11.9652,-0.34158,0.0057053,-0.18956,-2.6044,11.9652,-0.34163,0.028526,-0.18956,-2.7241,12.1186,-0.34192,0.062758,-0.18956
-2.2516,11.6584,-0.34215,-0.034232,-2.3682,11.6584,-0.3418,-0.022821,-0.18956,-2.4848,11.9652,-0.34158,0.0057053,-0.18956,-2.6044,11.9652,-0.34163,0.028526,-0.18956
-2.1381,11.3516,-0.34255,-0.039937,-2.2516,11.6584,-0.34215,-0.034232,-0.18956,-2.3682,11.6584,-0.3418,-0.022821,-0.18956,-2.4848,11.9652,-0.34158,0.0057053,-0.18956
