x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
-3.0313,-0.1534,-0.13174,0.011411,-3.0297,0,-0.13185,-0.0057053,0.072498,-3.0297,0.1534,-0.13179,-0.028527,0.066127,-3.0313,0.1534,-0.13151,-0.051348,0.059239
-3.0328,-0.1534,-0.13145,0.028526,-3.0313,-0.1534,-0.13174,0.011411,0.078302,-3.0297,0,-0.13185,-0.0057053,0.072498,-3.0297,0.1534,-0.13179,-0.028527,0.066127
-3.0359,-0.3068,-0.13105,0.039937,-3.0328,-0.1534,-0.13145,0.028526,0.083494,-3.0313,-0.1534,-0.13174,0.011411,0.078302,-3.0297,0,-0.13185,-0.0057053,0.072498
-3.0389,-0.3068,-0.13054,0.051348,-3.0359,-0.3068,-0.13105,0.039937,0.088032,-3.0328,-0.1534,-0.13145,0.028526,0.083494,-3.0313,-0.1534,-0.13174,0.011411,0.078302
-3.0435,-0.4602,-0.12997,0.057053,-3.0389,-0.3068,-0.13054,0.051348,0.091882,-3.0359,-0.3068,-0.13105,0.039937,0.088032,-3.0328,-0.1534,-0.13145,0.028526,0.083494
-3.0481,-0.4602,-0.12928,0.068464,-3.0435,-0.4602,-0.12997,0.057053,0.095012,-3.0389,-0.3068,-0.13054,0.051348,0.091882,-3.0359,-0.3068,-0.13105,0.039937,0.088032
-3.0527,-0.4602,-0.12848,0.079874,-3.0481,-0.4602,-0.12928,0.068464,0.097398,-3.0435,-0.4602,-0.12997,0.057053,0.095012,-3.0389,-0.3068,-0.13054,0.051348,0.091882
-3.0589,-0.6136,-0.12757,0.091285,-3.0527,-0.4602,-0.12848,0.079874,0.099021,-3.0481,-0.4602,-0.12928,0.068464,0.097398,-3.0435,-0.4602,-0.12997,0.057053,0.095012
-3.065,-0.6136,-0.12654,0.1027,-3.0589,-0.6136,-0.12757,0.091285,0.099867,-3.0527,-0.4602,-0.12848,0.079874,0.099021,-3.0481,-0.4602,-0.12928,0.068464,0.097398
-3.0727,-0.767,-0.1254,0.11411,-3.065,-0.6136,-0.12654,0.1027,0.099931,-3.0589,-0.6136,-0.12757,0.091285,0.099867,-3.0527,-0.4602,-0.12848,0.079874,0.099021
-3.0804,-0.767,-0.12415,0.12552,-3.0727,-0.767,-0.1254,0.11411,0.099211,-3.065,-0.6136,-0.12654,0.1027,0.099931,-3.0589,-0.6136,-0.12757,0.091285,0.099867
-3.0896,-0.9204,-0.12284,0.13122,-3.0804,-0.767,-0.12415,0.12552,0.097713,-3.0727,-0.767,-0.1254,0.11411,0.099211,-3.065,-0.6136,-0.12654,0.1027,0.099931
-3.0972,-0.767,-0.12141,0.14263,-3.0896,-0.9204,-0.12284,0.13122,0.095448,-3.0804,-0.767,-0.12415,0.12552,0.097713,-3.0727,-0.767,-0.1254,0.11411,0.099211
-3.1064,-0.9204,-0.11987,0.15404,-3.0972,-0.767,-0.12141,0.14263,0.092434,-3.0896,-0.9204,-0.12284,0.13122,0.095448,-3.0804,-0.767,-0.12415,0.12552,0.097713
-3.1156,-0.9204,-0.11827,0.15975,-3.1064,-0.9204,-0.11987,0.15404,0.088694,-3.0972,-0.767,-0.12141,0.14263,0.092434,-3.0896,-0.9204,-0.12284,0.13122,0.095448
-3.1264,-1.0738,-0.11662,0.16545,-3.1156,-0.9204,-0.11827,0.15975,0.084258,-3.1064,-0.9204,-0.11987,0.15404,0.088694,-3.0972,-0.767,-0.12141,0.14263,0.092434
-3.1356,-0.9204,-0.1149,0.17116,-3.1264,-1.0738,-0.11662,0.16545,0.079159,-3.1156,-0.9204,-0.11827,0.15975,0.084258,-3.1064,-0.9204,-0.11987,0.15404,0.088694
3.1369,-1.0738,-0.11314,0.17686,-3.1356,-0.9204,-0.1149,0.17116,0.073438,-3.1264,-1.0738,-0.11662,0.16545,0.079159,-3.1156,-0.9204,-0.11827,0.15975,0.084258
3.1261,-1.0738,-0.11131,0.18257,3.1369,-1.0738,-0.11314,0.17686,0.067139,-3.1356,-0.9204,-0.1149,0.17116,0.073438,-3.1264,-1.0738,-0.11662,0.16545,0.079159
3.1169,-0.9204,-0.10948,0.18257,3.1261,-1.0738,-0.11131,0.18257,0.060313,3.1369,-1.0738,-0.11314,0.17686,0.067139,-3.1356,-0.9204,-0.1149,0.17116,0.073438
3.1062,-1.0738,-0.10772,0.17686,3.1169,-0.9204,-0.10948,0.18257,0.053011,3.1261,-1.0738,-0.11131,0.18257,0.060313,3.1369,-1.0738,-0.11314,0.17686,0.067139
3.0955,-1.0738,-0.10589,0.18257,3.1062,-1.0738,-0.10772,0.17686,0.045292,3.1169,-0.9204,-0.10948,0.18257,0.053011,3.1261,-1.0738,-0.11131,0.18257,0.060313
3.0863,-0.9204,-0.10412,0.17686,3.0955,-1.0738,-0.10589,0.18257,0.037216,3.1062,-1.0738,-0.10772,0.17686,0.045292,3.1169,-0.9204,-0.10948,0.18257,0.053011
3.077,-0.9204,-0.10241,0.17116,3.0863,-0.9204,-0.10412,0.17686,0.028847,3.0955,-1.0738,-0.10589,0.18257,0.037216,3.1062,-1.0738,-0.10772,0.17686,0.045292
3.0678,-0.9204,-0.10076,0.16545,3.077,-0.9204,-0.10241,0.17116,0.02025,3.0863,-0.9204,-0.10412,0.17686,0.028847,3.0955,-1.0738,-0.10589,0.18257,0.037216
3.0586,-0.9204,-0.099215,0.15404,3.0678,-0.9204,-0.10076,0.16545,0.011492,3.077,-0.9204,-0.10241,0.17116,0.02025,3.0863,-0.9204,-0.10412,0.17686,0.028847
3.051,-0.767,-0.097732,0.14834,3.0586,-0.9204,-0.099215,0.15404,0.0026437,3.0678,-0.9204,-0.10076,0.16545,0.011492,3.077,-0.9204,-0.10241,0.17116,0.02025
3.0448,-0.6136,-0.096363,0.13693,3.051,-0.767,-0.097732,0.14834,-0.0062268,3.0586,-0.9204,-0.099215,0.15404,0.0026437,3.0678,-0.9204,-0.10076,0.16545,0.011492
3.0372,-0.767,-0.095164,0.11981,3.0448,-0.6136,-0.096363,0.13693,-0.015049,3.051,-0.767,-0.097732,0.14834,-0.0062268,3.0586,-0.9204,-0.099215,0.15404,0.0026437
3.0326,-0.4602,-0.09408,0.1084,3.0372,-0.767,-0.095164,0.11981,-0.023754,3.0448,-0.6136,-0.096363,0.13693,-0.015049,3.051,-0.767,-0.097732,0.14834,-0.0062268
3.028,-0.4602,-0.093168,0.091285,3.0326,-0.4602,-0.09408,0.1084,-0.032273,3.0372,-0.767,-0.095164,0.11981,-0.023754,3.0448,-0.6136,-0.096363,0.13693,-0.015049
3.0234,-0.4602,-0.092426,0.074169,3.028,-0.4602,-0.093168,0.091285,-0.040538,3.0326,-0.4602,-0.09408,0.1084,-0.032273,3.0372,-0.767,-0.095164,0.11981,-0.023754
3.0203,-0.3068,-0.091855,0.057053,3.0234,-0.4602,-0.092426,0.074169,-0.048485,3.028,-0.4602,-0.093168,0.091285,-0.040538,3.0326,-0.4602,-0.09408,0.1084,-0.032273
3.0188,-0.1534,-0.091513,0.034232,3.0203,-0.3068,-0.091855,0.057053,-0.056051,3.0234,-0.4602,-0.092426,0.074169,-0.048485,3.028,-0.4602,-0.093168,0.091285,-0.040538
3.0188,0,-0.091399,0.011411,3.0188,-0.1534,-0.091513,0.034232,-0.063175,3.0203,-0.3068,-0.091855,0.057053,-0.056051,3.0234,-0.4602,-0.092426,0.074169,-0.048485
3.0188,0,-0.091513,-0.011411,3.0188,0,-0.091399,0.011411,-0.069802,3.0188,-0.1534,-0.091513,0.034232,-0.063175,3.0203,-0.3068,-0.091855,0.057053,-0.056051
3.0203,0.1534,-0.091855,-0.034232,3.0188,0,-0.091513,-0.011411,-0.07588,3.0188,0,-0.091399,0.011411,-0.069802,3.0188,-0.1534,-0.091513,0.034232,-0.063175
3.0234,0.3068,-0.092312,-0.045642,3.0203,0.1534,-0.091855,-0.034232,-0.08136,3.0188,0,-0.091513,-0.011411,-0.07588,3.0188,0,-0.091399,0.011411,-0.069802
3.0264,0.3068,-0.092882,-0.057053,3.0234,0.3068,-0.092312,-0.045642,-0.086198,3.0203,0.1534,-0.091855,-0.034232,-0.08136,3.0188,0,-0.091513,-0.011411,-0.07588
3.0295,0.3068,-0.093567,-0.068464,3.0264,0.3068,-0.092882,-0.057053,-0.090357,3.0234,0.3068,-0.092312,-0.045642,-0.086198,3.0203,0.1534,-0.091855,-0.034232,-0.08136
3.0341,0.4602,-0.094366,-0.079874,3.0295,0.3068,-0.093567,-0.068464,-0.093803,3.0264,0.3068,-0.092882,-0.057053,-0.090357,3.0234,0.3068,-0.092312,-0.045642,-0.086198
3.0402,0.6136,-0.095221,-0.08558,3.0341,0.4602,-0.094366,-0.079874,-0.096509,3.0295,0.3068,-0.093567,-0.068464,-0.093803,3.0264,0.3068,-0.092882,-0.057053,-0.090357
3.0464,0.6136,-0.096248,-0.1027,3.0402,0.6136,-0.095221,-0.08558,-0.098453,3.0341,0.4602,-0.094366,-0.079874,-0.096509,3.0295,0.3068,-0.093567,-0.068464,-0.093803
3.0525,0.6136,-0.097332,-0.1084,3.0464,0.6136,-0.096248,-0.1027,-0.09962,3.0402,0.6136,-0.095221,-0.08558,-0.098453,3.0341,0.4602,-0.094366,-0.079874,-0.096509
3.0602,0.767,-0.098531,-0.11981,3.0525,0.6136,-0.097332,-0.1084,-0.1,3.0464,0.6136,-0.096248,-0.1027,-0.09962,3.0402,0.6136,-0.095221,-0.08558,-0.098453
3.0678,0.767,-0.0999,-0.13693,3.0602,0.767,-0.098531,-0.11981,-0.09959,3.0525,0.6136,-0.097332,-0.1084,-0.1,3.0464,0.6136,-0.096248,-0.1027,-0.09962
3.0755,0.767,-0.10127,-0.13693,3.0678,0.767,-0.0999,-0.13693,-0.098393,3.0602,0.767,-0.098531,-0.11981,-0.09959,3.0525,0.6136,-0.097332,-0.1084,-0.1
3.0847,0.9204,-0.10281,-0.15404,3.0755,0.767,-0.10127,-0.13693,-0.096418,3.0678,0.767,-0.0999,-0.13693,-0.098393,3.0602,0.767,-0.098531,-0.11981,-0.09959
3.0939,0.9204,-0.10441,-0.15975,3.0847,0.9204,-0.10281,-0.15404,-0.093681,3.0755,0.767,-0.10127,-0.13693,-0.096418,3.0678,0.767,-0.0999,-0.13693,-0.098393
3.1047,1.0738,-0.10612,-0.17116,3.0939,0.9204,-0.10441,-0.15975,-0.090202,3.0847,0.9204,-0.10281,-0.15404,-0.093681,3.0755,0.767,-0.10127,-0.13693,-0.096418
3.1139,0.9204,-0.10783,-0.17116,3.1047,1.0738,-0.10612,-0.17116,-0.08601,3.0939,0.9204,-0.10441,-0.15975,-0.090202,3.0847,0.9204,-0.10281,-0.15404,-0.093681
3.1246,1.0738,-0.10966,-0.18257,3.1139,0.9204,-0.10783,-0.17116,-0.081137,3.1047,1.0738,-0.10612,-0.17116,-0.08601,3.0939,0.9204,-0.10441,-0.15975,-0.090202
3.1353,1.0738,-0.11154,-0.18827,3.1246,1.0738,-0.10966,-0.18257,-0.075622,3.1139,0.9204,-0.10783,-0.17116,-0.081137,3.1047,1.0738,-0.10612,-0.17116,-0.08601
-3.1371,1.0738,-0.11342,-0.18827,3.1353,1.0738,-0.11154,-0.18827,-0.069507,3.1246,1.0738,-0.10966,-0.18257,-0.075622,3.1139,0.9204,-0.10783,-0.17116,-0.081137
-3.1264,1.0738,-0.11536,-0.19398,-3.1371,1.0738,-0.11342,-0.18827,-0.062841,3.1353,1.0738,-0.11154,-0.18827,-0.069507,3.1246,1.0738,-0.10966,-0.18257,-0.075622
-3.1156,1.0738,-0.11724,-0.18827,-3.1264,1.0738,-0.11536,-0.19398,-0.055678,-3.1371,1.0738,-0.11342,-0.18827,-0.062841,3.1353,1.0738,-0.11154,-0.18827,-0.069507
-3.1049,1.0738,-0.11918,-0.19398,-3.1156,1.0738,-0.11724,-0.18827,-0.048072,-3.1264,1.0738,-0.11536,-0.19398,-0.055678,-3.1371,1.0738,-0.11342,-0.18827,-0.062841
-3.0942,1.0738,-0.12107,-0.18827,-3.1049,1.0738,-0.11918,-0.19398,-0.040085,-3.1156,1.0738,-0.11724,-0.18827,-0.048072,-3.1264,1.0738,-0.11536,-0.19398,-0.055678
-3.085,0.9204,-0.12289,-0.18257,-3.0942,1.0738,-0.12107,-0.18827,-0.03178,-3.1049,1.0738,-0.11918,-0.19398,-0.040085,-3.1156,1.0738,-0.11724,-0.18827,-0.048072
-3.0742,1.0738,-0.12466,-0.17686,-3.085,0.9204,-0.12289,-0.18257,-0.023222,-3.0942,1.0738,-0.12107,-0.18827,-0.03178,-3.1049,1.0738,-0.11918,-0.19398,-0.040085
-3.065,0.9204,-0.12637,-0.17116,-3.0742,1.0738,-0.12466,-0.17686,-0.014479,-3.085,0.9204,-0.12289,-0.18257,-0.023222,-3.0942,1.0738,-0.12107,-0.18827,-0.03178
-3.0573,0.767,-0.12797,-0.15975,-3.065,0.9204,-0.12637,-0.17116,-0.00562,-3.0742,1.0738,-0.12466,-0.17686,-0.014479,-3.085,0.9204,-0.12289,-0.18257,-0.023222
-3.0481,0.9204,-0.12945,-0.14834,-3.0573,0.767,-0.12797,-0.15975,0.0032843,-3.065,0.9204,-0.12637,-0.17116,-0.00562,-3.0742,1.0738,-0.12466,-0.17686,-0.014479
-3.042,0.6136,-0.13082,-0.13693,-3.0481,0.9204,-0.12945,-0.14834,0.012163,-3.0573,0.767,-0.12797,-0.15975,0.0032843,-3.065,0.9204,-0.12637,-0.17116,-0.00562
-3.0343,0.767,-0.13202,-0.11981,-3.042,0.6136,-0.13082,-0.13693,0.020947,-3.0481,0.9204,-0.12945,-0.14834,0.012163,-3.0573,0.767,-0.12797,-0.15975,0.0032843
-3.0297,0.4602,-0.13305,-0.1027,-3.0343,0.767,-0.13202,-0.11981,0.029565,-3.042,0.6136,-0.13082,-0.13693,0.020947,-3.0481,0.9204,-0.12945,-0.14834,0.012163
-3.0251,0.4602,-0.13396,-0.091285,-3.0297,0.4602,-0.13305,-0.1027,0.03795,-3.0343,0.767,-0.13202,-0.11981,0.029565,-3.042,0.6136,-0.13082,-0.13693,0.020947
-3.0205,0.4602,-0.13465,-0.068464,-3.0251,0.4602,-0.13396,-0.091285,0.046034,-3.0297,0.4602,-0.13305,-0.1027,0.03795,-3.0343,0.767,-0.13202,-0.11981,0.029565
-3.019,0.1534,-0.13516,-0.051348,-3.0205,0.4602,-0.13465,-0.068464,0.053754,-3.0251,0.4602,-0.13396,-0.091285,0.046034,-3.0297,0.4602,-0.13305,-0.1027,0.03795
-3.0175,0.1534,-0.13544,-0.028527,-3.019,0.1534,-0.13516,-0.051348,0.061048,-3.0205,0.4602,-0.13465,-0.068464,0.053754,-3.0251,0.4602,-0.13396,-0.091285,0.046034
-3.0159,0.1534,-0.1355,-0.0057053,-3.0175,0.1534,-0.13544,-0.028527,0.067857,-3.019,0.1534,-0.13516,-0.051348,0.061048,-3.0205,0.4602,-0.13465,-0.068464,0.053754
-3.0175,-0.1534,-0.13533,0.017116,-3.0159,0.1534,-0.1355,-0.0057053,0.074128,-3.0175,0.1534,-0.13544,-0.028527,0.067857,-3.019,0.1534,-0.13516,-0.051348,0.061048
-3.019,-0.1534,-0.13499,0.034232,-3.0175,-0.1534,-0.13533,0.017116,0.079811,-3.0159,0.1534,-0.1355,-0.0057053,0.074128,-3.0175,0.1534,-0.13544,-0.028527,0.067857
-3.0205,-0.1534,-0.13453,0.045642,-3.019,-0.1534,-0.13499,0.034232,0.08486,-3.0175,-0.1534,-0.13533,0.017116,0.079811,-3.0159,0.1534,-0.1355,-0.0057053,0.074128
-3.0236,-0.3068,-0.13402,0.051348,-3.0205,-0.1534,-0.13453,0.045642,0.089235,-3.019,-0.1534,-0.13499,0.034232,0.08486,-3.0175,-0.1534,-0.13533,0.017116,0.079811
-3.0282,-0.4602,-0.13339,0.062758,-3.0236,-0.3068,-0.13402,0.051348,0.092901,-3.0205,-0.1534,-0.13453,0.045642,0.089235,-3.019,-0.1534,-0.13499,0.034232,0.08486
-3.0328,-0.4602,-0.13265,0.074169,-3.0282,-0.4602,-0.13339,0.062758,0.095828,-3.0236,-0.3068,-0.13402,0.051348,0.092901,-3.0205,-0.1534,-0.13453,0.045642,0.089235
-3.0374,-0.4602,-0.13185,0.079874,-3.0328,-0.4602,-0.13265,0.074169,0.097994,-3.0282,-0.4602,-0.13339,0.062758,0.095828,-3.0236,-0.3068,-0.13402,0.051348,0.092901
-3.0435,-0.6136,-0.13088,0.09699,-3.0374,-0.4602,-0.13185,0.079874,0.09938,-3.0328,-0.4602,-0.13265,0.074169,0.097994,-3.0282,-0.4602,-0.13339,0.062758,0.095828
-3.0497,-0.6136,-0.1298,0.1084,-3.0435,-0.6136,-0.13088,0.09699,0.099975,-3.0374,-0.4602,-0.13185,0.079874,0.09938,-3.0328,-0.4602,-0.13265,0.074169,0.097994
-3.0573,-0.767,-0.1286,0.11981,-3.0497,-0.6136,-0.1298,0.1084,0.099775,-3.0435,-0.6136,-0.13088,0.09699,0.099975,-3.0374,-0.4602,-0.13185,0.079874,0.09938
-3.065,-0.767,-0.12734,0.12552,-3.0573,-0.767,-0.1286,0.11981,0.098781,-3.0497,-0.6136,-0.1298,0.1084,0.099775,-3.0435,-0.6136,-0.13088,0.09699,0.099975
-3.0727,-0.767,-0.12597,0.13693,-3.065,-0.767,-0.12734,0.12552,0.096999,-3.0573,-0.767,-0.1286,0.11981,0.098781,-3.0497,-0.6136,-0.1298,0.1084,0.099775
-3.0819,-0.9204,-0.12449,0.14834,-3.0727,-0.767,-0.12597,0.13693,0.094445,-3.065,-0.767,-0.12734,0.12552,0.096999,-3.0573,-0.767,-0.1286,0.11981,0.098781
-3.0911,-0.9204,-0.12289,0.15975,-3.0819,-0.9204,-0.12449,0.14834,0.091139,-3.0727,-0.767,-0.12597,0.13693,0.094445,-3.065,-0.767,-0.12734,0.12552,0.096999
-3.1003,-0.9204,-0.12129,0.15975,-3.0911,-0.9204,-0.12289,0.15975,0.087105,-3.0819,-0.9204,-0.12449,0.14834,0.091139,-3.0727,-0.767,-0.12597,0.13693,0.094445
-3.111,-1.0738,-0.11958,0.17116,-3.1003,-0.9204,-0.12129,0.15975,0.082377,-3.0911,-0.9204,-0.12289,0.15975,0.087105,-3.0819,-0.9204,-0.12449,0.14834,0.091139
-3.1218,-1.0738,-0.11781,0.17686,-3.111,-1.0738,-0.11958,0.17116,0.076993,-3.1003,-0.9204,-0.12129,0.15975,0.082377,-3.0911,-0.9204,-0.12289,0.15975,0.087105
-3.1325,-1.0738,-0.11599,0.18257,-3.1218,-1.0738,-0.11781,0.17686,0.070993,-3.111,-1.0738,-0.11958,0.17116,0.076993,-3.1003,-0.9204,-0.12129,0.15975,0.082377
3.1399,-1.0738,-0.11422,0.17686,-3.1325,-1.0738,-0.11599,0.18257,0.064427,-3.1218,-1.0738,-0.11781,0.17686,0.070993,-3.111,-1.0738,-0.11958,0.17116,0.076993
3.1292,-1.0738,-0.11234,0.18827,3.1399,-1.0738,-0.11422,0.17686,0.057346,-3.1325,-1.0738,-0.11599,0.18257,0.064427,-3.1218,-1.0738,-0.11781,0.17686,0.070993
3.12,-0.9204,-0.11051,0.18257,3.1292,-1.0738,-0.11234,0.18827,0.049807,3.1399,-1.0738,-0.11422,0.17686,0.057346,-3.1325,-1.0738,-0.11599,0.18257,0.064427
3.1093,-1.0738,-0.10874,0.17686,3.12,-0.9204,-0.11051,0.18257,0.04187,3.1292,-1.0738,-0.11234,0.18827,0.049807,3.1399,-1.0738,-0.11422,0.17686,0.057346
3.0985,-1.0738,-0.10697,0.17686,3.1093,-1.0738,-0.10874,0.17686,0.033598,3.12,-0.9204,-0.11051,0.18257,0.04187,3.1292,-1.0738,-0.11234,0.18827,0.049807
3.0893,-0.9204,-0.10526,0.17116,3.0985,-1.0738,-0.10697,0.17686,0.025056,3.1093,-1.0738,-0.10874,0.17686,0.033598,3.12,-0.9204,-0.11051,0.18257,0.04187
3.0786,-1.0738,-0.10361,0.16545,3.0893,-0.9204,-0.10526,0.17116,0.016314,3.0985,-1.0738,-0.10697,0.17686,0.025056,3.1093,-1.0738,-0.10874,0.17686,0.033598
3.0709,-0.767,-0.10207,0.15404,3.0786,-1.0738,-0.10361,0.16545,0.0074406,3.0893,-0.9204,-0.10526,0.17116,0.016314,3.0985,-1.0738,-0.10697,0.17686,0.025056
3.0617,-0.9204,-0.10064,0.14263,3.0709,-0.767,-0.10207,0.15404,-0.0014933,3.0786,-1.0738,-0.10361,0.16545,0.0074406,3.0893,-0.9204,-0.10526,0.17116,0.016314
3.054,-0.767,-0.099329,0.13122,3.0617,-0.9204,-0.10064,0.14263,-0.010416,3.0709,-0.767,-0.10207,0.15404,-0.0014933,3.0786,-1.0738,-0.10361,0.16545,0.0074406
3.0464,-0.767,-0.098131,0.11981,3.054,-0.767,-0.099329,0.13122,-0.019257,3.0617,-0.9204,-0.10064,0.14263,-0.010416,3.0709,-0.767,-0.10207,0.15404,-0.0014933
3.0402,-0.6136,-0.097104,0.1027,3.0464,-0.767,-0.098131,0.11981,-0.027944,3.054,-0.767,-0.099329,0.13122,-0.019257,3.0617,-0.9204,-0.10064,0.14263,-0.010416
3.0356,-0.4602,-0.096248,0.08558,3.0402,-0.6136,-0.097104,0.1027,-0.036409,3.0464,-0.767,-0.098131,0.11981,-0.027944,3.054,-0.767,-0.099329,0.13122,-0.019257
3.031,-0.4602,-0.095564,0.068464,3.0356,-0.4602,-0.096248,0.08558,-0.044584,3.0402,-0.6136,-0.097104,0.1027,-0.036409,3.0464,-0.767,-0.098131,0.11981,-0.027944
3.028,-0.3068,-0.095107,0.045642,3.031,-0.4602,-0.095564,0.068464,-0.052403,3.0356,-0.4602,-0.096248,0.08558,-0.044584,3.0402,-0.6136,-0.097104,0.1027,-0.036409
3.0249,-0.3068,-0.094822,0.028526,3.028,-0.3068,-0.095107,0.045642,-0.059804,3.031,-0.4602,-0.095564,0.068464,-0.052403,3.0356,-0.4602,-0.096248,0.08558,-0.044584
3.0249,0,-0.094765,0.0057053,3.0249,-0.3068,-0.094822,0.028526,-0.066727,3.028,-0.3068,-0.095107,0.045642,-0.059804,3.031,-0.4602,-0.095564,0.068464,-0.052403
3.0249,0,-0.094993,-0.022821,3.0249,0,-0.094765,0.0057053,-0.073117,3.0249,-0.3068,-0.094822,0.028526,-0.066727,3.028,-0.3068,-0.095107,0.045642,-0.059804
3.0249,0,-0.095336,-0.034232,3.0249,0,-0.094993,-0.022821,-0.078922,3.0249,0,-0.094765,0.0057053,-0.073117,3.0249,-0.3068,-0.094822,0.028526,-0.066727
3.0264,0.1534,-0.095735,-0.039937,3.0249,0,-0.095336,-0.034232,-0.084095,3.0249,0,-0.094993,-0.022821,-0.078922,3.0249,0,-0.094765,0.0057053,-0.073117
3.028,0.1534,-0.096248,-0.051348,3.0264,0.1534,-0.095735,-0.039937,-0.088596,3.0249,0,-0.095336,-0.034232,-0.084095,3.0249,0,-0.094993,-0.022821,-0.078922
3.031,0.3068,-0.096876,-0.062758,3.028,0.1534,-0.096248,-0.051348,-0.092388,3.0264,0.1534,-0.095735,-0.039937,-0.088596,3.0249,0,-0.095336,-0.034232,-0.084095
3.0356,0.4602,-0.097618,-0.074169,3.031,0.3068,-0.096876,-0.062758,-0.09544,3.028,0.1534,-0.096248,-0.051348,-0.092388,3.0264,0.1534,-0.095735,-0.039937,-0.088596
3.0387,0.3068,-0.098473,-0.085579,3.0356,0.4602,-0.097618,-0.074169,-0.097727,3.031,0.3068,-0.096876,-0.062758,-0.09544,3.028,0.1534,-0.096248,-0.051348,-0.092388
3.0448,0.6136,-0.099443,-0.09699,3.0387,0.3068,-0.098473,-0.085579,-0.099232,3.0356,0.4602,-0.097618,-0.074169,-0.097727,3.031,0.3068,-0.096876,-0.062758,-0.09544
3.0494,0.4602,-0.10047,-0.1027,3.0448,0.6136,-0.099443,-0.09699,-0.099941,3.0387,0.3068,-0.098473,-0.085579,-0.099232,3.0356,0.4602,-0.097618,-0.074169,-0.097727
3.0556,0.6136,-0.10167,-0.11981,3.0494,0.4602,-0.10047,-0.1027,-0.099848,3.0448,0.6136,-0.099443,-0.09699,-0.099941,3.0387,0.3068,-0.098473,-0.085579,-0.099232
3.0632,0.767,-0.10292,-0.12552,3.0556,0.6136,-0.10167,-0.11981,-0.098955,3.0494,0.4602,-0.10047,-0.1027,-0.099848,3.0448,0.6136,-0.099443,-0.09699,-0.099941
3.0709,0.767,-0.10435,-0.14263,3.0632,0.767,-0.10292,-0.12552,-0.097268,3.0556,0.6136,-0.10167,-0.11981,-0.098955,3.0494,0.4602,-0.10047,-0.1027,-0.099848
3.0786,0.767,-0.10583,-0.14834,3.0709,0.767,-0.10435,-0.14263,-0.094801,3.0632,0.767,-0.10292,-0.12552,-0.097268,3.0556,0.6136,-0.10167,-0.11981,-0.098955
3.0863,0.767,-0.10737,-0.15404,3.0786,0.767,-0.10583,-0.14834,-0.091572,3.0709,0.767,-0.10435,-0.14263,-0.094801,3.0632,0.767,-0.10292,-0.12552,-0.097268
3.0955,0.9204,-0.10903,-0.16545,3.0863,0.767,-0.10737,-0.15404,-0.087608,3.0786,0.767,-0.10583,-0.14834,-0.091572,3.0709,0.767,-0.10435,-0.14263,-0.094801
3.1047,0.9204,-0.11074,-0.17116,3.0955,0.9204,-0.10903,-0.16545,-0.08294,3.0863,0.767,-0.10737,-0.15404,-0.087608,3.0786,0.767,-0.10583,-0.14834,-0.091572
3.1139,0.9204,-0.11251,-0.17686,3.1047,0.9204,-0.11074,-0.17116,-0.077606,3.0955,0.9204,-0.10903,-0.16545,-0.08294,3.0863,0.767,-0.10737,-0.15404,-0.087608
3.1246,1.0738,-0.11428,-0.17686,3.1139,0.9204,-0.11251,-0.17686,-0.071648,3.1047,0.9204,-0.11074,-0.17116,-0.077606,3.0955,0.9204,-0.10903,-0.16545,-0.08294
3.1338,0.9204,-0.1161,-0.18257,3.1246,1.0738,-0.11428,-0.17686,-0.065113,3.1139,0.9204,-0.11251,-0.17686,-0.071648,3.1047,0.9204,-0.11074,-0.17116,-0.077606
-3.1386,1.0738,-0.11799,-0.18827,3.1338,0.9204,-0.1161,-0.18257,-0.058055,3.1246,1.0738,-0.11428,-0.17686,-0.065113,3.1139,0.9204,-0.11251,-0.17686,-0.071648
-3.1294,0.9204,-0.11981,-0.18257,-3.1386,1.0738,-0.11799,-0.18827,-0.050529,3.1338,0.9204,-0.1161,-0.18257,-0.058055,3.1246,1.0738,-0.11428,-0.17686,-0.065113
-3.1187,1.0738,-0.12164,-0.18257,-3.1294,0.9204,-0.11981,-0.18257,-0.042597,-3.1386,1.0738,-0.11799,-0.18827,-0.050529,3.1338,0.9204,-0.1161,-0.18257,-0.058055
-3.1095,0.9204,-0.12341,-0.17686,-3.1187,1.0738,-0.12164,-0.18257,-0.034321,-3.1294,0.9204,-0.11981,-0.18257,-0.042597,-3.1386,1.0738,-0.11799,-0.18827,-0.050529
-3.1003,0.9204,-0.12512,-0.17116,-3.1095,0.9204,-0.12341,-0.17686,-0.025768,-3.1187,1.0738,-0.12164,-0.18257,-0.034321,-3.1294,0.9204,-0.11981,-0.18257,-0.042597
-3.0911,0.9204,-0.12677,-0.16545,-3.1003,0.9204,-0.12512,-0.17116,-0.017007,-3.1095,0.9204,-0.12341,-0.17686,-0.025768,-3.1187,1.0738,-0.12164,-0.18257,-0.034321
-3.0834,0.767,-0.12837,-0.15975,-3.0911,0.9204,-0.12677,-0.16545,-0.0081085,-3.1003,0.9204,-0.12512,-0.17116,-0.017007,-3.1095,0.9204,-0.12341,-0.17686,-0.025768
